id,sport,year,set,subset,card_number,player,team,league,parallel,insert,rookie,autograph,serial_number,grade,condition,quantity,purchase_price,value,currency,notes,image,image_back,source,timestamp
c_f4b91668,,2023,Topps Chrome,,73,Dominik Kohr,1. FC Köln,Bundesliga,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards1_0010_Layer%2024.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards1_0004_Layer%2030.jpg,,2026-02-04T01:59:04.878Z
c_aac1965b,,2022,Topps Merlin,,34,Matthew O'Riley,Celtic,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards1_0008_Layer%2026.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards1_0002_Layer%2032.jpg,,2026-02-04T01:59:04.878Z
c_cc940e46,,2022,Topps Merlin,,48,Gavi,Barcelona,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0009_Layer%2060.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0003_Layer%2066.jpg,,2026-02-04T01:59:04.878Z
c_7c04c315,,2022,Topps Chrome,,162,Alphonso Davies,Bayern Munich,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/alphonso_davies_front.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Alphonso_Davies_back.png,,2026-02-04T01:59:04.878Z
c_e5458581,,2022,Topps Merlin,,22,Nicola Zalewski,AS Roma,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-60_0008_Layer%2073.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-60_0002_Layer%2079.jpg,,2026-02-04T01:59:04.878Z
c_8db25ec8,,2023,Topps Merlin,,30,Facundo Buonanotte,Brighton & Hove Albion,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-60_0006_Layer%2075.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-60_0000_Layer%2081.jpg,,2026-02-04T01:59:04.878Z
c_f35849b3,,2023,Panini Select,,173,Anthony Gordon,Newcastle United,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0002_Layer%2066.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12-back_0002_Layer%2072.jpg,,2026-02-04T01:59:04.878Z
c_e44d5fe8,,2023,Topps,,83,Hyunjun Yang,Celtic,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/UntfinL_0003_Layer%202.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/UntfinL_0000_Layer%205.jpg,,2026-02-04T01:59:04.878Z
c_a5b025df,,2020,,,98,Marcel Sabitzer,,UEFA Euro,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/UntfinL_0002_Layer%203.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/UntfinL_0001_Layer%204.jpg,,2026-02-04T01:59:04.878Z
c_ca9b8a98,,2023,,,54,Gjivai Zechiel,,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/gjival_zechiel_pink_front.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards3_0005_Layer%2013.jpg,,2026-02-04T01:59:04.878Z
c_553792ae,,2023,Panini Select,,73,Karim Adeyemi,Wolverhampton Wanderers,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0011_Layer%2058.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-59_0005_Layer%2064.jpg,,2026-02-04T01:59:04.878Z
c_797f1cf4,,2023,Topps Chrome,,169,Kaoru Mitoma,Borussia Dortmund,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/mitoma_shimmer_0001_Layer%206.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/mitoma_shimmer_0000_Layer%207.jpg,,2026-02-04T01:59:04.878Z
c_468a4728,,2023,Topps Chrome,,55,El Chadaille Bitshiabu,Brighton & Hove Albion,Bundesliga,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/el_chadaille_bitshiabu_front.png,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards5_0005_Layer%2015.jpg,,2026-02-04T01:59:04.878Z
c_38d109,,2023,Topps Chrome,,38,Kenneth Schmidt,RB Leipzig,Bundesliga,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards3_0007_Layer%2011.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards3_0001_Layer%2017.jpg,,2026-02-04T01:59:04.878Z
c_869c7c0f,,2022,Topps Chrome,,68,Benjamin Šeško,SC Freiburg,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards3_0009_Layer%209.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards3_0003_Layer%2015.jpg,,2026-02-04T01:59:04.878Z
c_4183095b,,2023,Topps Merlin,,64,Oscar Bobb,RB Salzburg,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards4_0008_Layer%2011.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-30-back_0004_Layer%202.jpg,,2026-02-04T01:59:04.878Z
c_ce6546e2,,2024,Panini Select,,48,Erick Pulgar,Newcastle United,Copa America,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards5_0009_Layer%2011.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards5_0003_Layer%2017.jpg,,2026-02-04T01:59:04.878Z
c_860b732e,,2022,Panini Prizm,,59,Sadio Mané,Flamengo,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards3_0006_Layer%2012.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/sportscards3_0000_Layer%2018.jpg,,2026-02-04T01:59:04.878Z
c_5f4b9d81,,2023,Topps Merlin,,25,Jamie Bynoe-Gittens,Bayern Munich,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-55_0006_Layer%2038.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-55_0000_Layer%2044.jpg,,2026-02-04T01:59:04.878Z
c_53319446,,2022,Topps Merlin,,,Kylian Mbappé,Borussia Dortmund,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0002_Layer%20132.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23-back_0002_Layer%20133.jpg,,2026-02-04T01:59:04.878Z
c_89fe1b83,,2024,Topps Merlin,,,Edson Álvarez,Paris Saint-Germain,Copa America,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-2_0005_Layer%207.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-2-back_0005_Layer%2013.jpg,,2026-02-04T01:59:04.878Z
c_5e703183,,2024,Panini Prizm,,,Julio Enciso,West Ham United,Copa America,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-2_0001_Layer%2011.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-2-back_0001_Layer%2017.jpg,,2026-02-04T01:59:04.878Z
c_7dbe5c8a,,2023,Panini Prizm,,,Aurélien Tchouaméni,Brighton & Hove Albion,UEFA Club Competitions,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-25_0002_Layer%20136.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-25-back_0002_Layer%20137.jpg,,2026-02-04T01:59:04.878Z
c_8939f85d,,2023,Topps Finest MLS,,231,Pedro de La Vega,Seattle Sounders FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-4_0000_Layer%206.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-5_0000_Layer%207.jpg,,2026-02-04T01:59:04.878Z
c_6005def6,,2023,Topps Chrome Bundesliga,,1963,Julian Justvan,SV Darmstadt 98,Bundesliga,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-4_0004_Layer%202.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-5_0004_Layer%203.jpg,,2026-02-04T01:59:04.878Z
c_e18c720d,,2024,Topps UEFA,,,Endrick,Real Madrid,La Liga,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-6_0004_Layer%209.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-7_0004_Layer%2015.jpg,,2026-02-04T01:59:04.878Z
c_7c6d5d26,,2024,Topps UEFA,,9,Erling Haaland,Manchester City,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-6_0003_Layer%2010.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-7_0003_Layer%2016.jpg,,2026-02-04T01:59:04.878Z
c_f904a6de,,2024,Panini Donruss,,92,Martin Odegaard,Arsenal,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-6_0002_Layer%2011.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-7_0002_Layer%2017.jpg,,2026-02-04T01:59:04.878Z
c_4ec6cc33,,2024,Panini Donruss,,4,Martin Odegaard,Arsenal,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-6_0001_Layer%2012.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-7_0001_Layer%2018.jpg,,2026-02-04T01:59:04.878Z
c_9eee9a22,,2024,Panini Donruss,,96,Erling Haaland,Manchester City,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-6_0000_Layer%2013.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-7_0002_Layer%2017.jpg,,2026-02-04T01:59:04.878Z
c_d2aae915,,2024,Panini Donruss,,3,Alhassan Yusuf,Royal Antwerp FC,Belgian Pro League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0010_Layer%20172.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0004_Layer%20178.jpg,,2026-02-04T01:59:04.878Z
c_cc8bb1ea,,2023,Topps Finest,,BALU,Lucho Acosta,FC Cincinati,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-2_0005_Layer%201.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0005_Layer%201.jpg,,2026-02-04T01:59:04.878Z
c_f4d590f6,,2023,Topps Finest,,PFALU,Lucho Acosta,FC Cincinati,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-2_0004_Layer%202.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0004_Layer%202.jpg,,2026-02-04T01:59:04.878Z
c_e60fe637,,2023,Topps Finest,,254,Alexey Miranchuk,Atlanta United FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-10_0006_Layer%2087.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-10_0000_Layer%2093.jpg,,2026-02-04T01:59:04.878Z
c_d44d6135,,2023,Topps Finest,,263,Diego Fagundez,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-10_0012_Layer%2081.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-9_0005_Layer%2087.jpg,,2026-02-04T01:59:04.878Z
c_77a976dc,,2023,Topps Finest MLS,,PFF10,Marco Reus,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-8_0006_Layer%2074.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-8_0001_Layer%2079.jpg,,2026-02-04T01:59:04.878Z
c_bc03f38a,,2023,Topps Finest MLS,,BAPD,Pedro de La Vega,Seattle Sounders FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-2_0000_Layer%206.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0002_Layer%204.jpg,,2026-02-04T01:59:04.878Z
c_f435d981,,2023,Topps Finest MLS,,BASJ,Stiven Jimenez,FC Cincinati,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-2_0002_Layer%204.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0000_Layer%206.jpg,,2026-02-04T01:59:04.878Z
c_8203f20b,,2023,Topps Finest MLS,,BATH,Thomas Williams,Orlando City SC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-2_0001_Layer%205.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0001_Layer%205.jpg,,2026-02-04T01:59:04.878Z
c_1c7ceb07,,2023,Topps Finest MLS,,132,Andre Blake,Philidelphia Union,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/andre_blake_0001_Layer%201.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/andre_blake_0000_Layer%202.jpg,,2026-02-04T01:59:04.878Z
c_c496186b,,2023,Topps Finest MLS,,FFRP,Riqui Puig,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Puig_Jersey_0000_Layer%201.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Puig_Jersey_0001_Layer%202.jpg,,2026-02-04T01:59:04.878Z
c_e00ae549,,2023,Topps Finest MLS,,BABC,Benja Cremaschi,Inter Miami CF,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-3_0002_Layer%206.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Benja_auto_back_0000_Layer%201.jpg,,2026-02-04T01:59:04.878Z
c_1ca61bb7,,2023,Topps Finest MLS,,PA14,Zlatan Ibrahimovic,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-8_0009_Layer%2071.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-8_0004_Layer%2076.jpg,,2026-02-04T01:59:04.879Z
c_cb68cfe6,,2023,Topps Finest MLS,,MLS9,Zlatan Ibrahimovic,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0007_Layer%20136.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0001_Layer%20142.jpg,,2026-02-04T01:59:04.879Z
c_ba2b532e,,2023,Topps Finest MLS,,33,Nouhou,Seattle Sounders FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/nouhou_0000_Layer%202.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/nouhou_0001_Layer%201.jpg,,2026-02-04T01:59:04.879Z
c_4b05b0e,,2023,Topps Finest MLS,,USC16,Lionel Messi,Inter Miami CF,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-11_0009_Layer%2096.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-11_0003_Layer%20102.jpg,,2026-02-04T01:59:04.879Z
c_46b6fe7f,,2023,Topps Finest MLS,,BADF,Diego Fagundez,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-3_0004_Layer%204.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0005_Layer%20138.jpg,,2026-02-04T01:59:04.879Z
c_a9b4fbe8,,2023,Topps Finest MLS,,12,La Galaxy,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-9_0008_Layer%2084.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-9_0002_Layer%2090.jpg,,2026-02-04T01:59:04.879Z
c_22342eeb,,2023,Topps Stadium Club Chrome,,69,Mauro Icardi,Paris Saint-Germain F.C.,Ligue 1,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-11_0006_Layer%2099.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-11_0000_Layer%20105.jpg,,2026-02-04T01:59:04.879Z
c_688df310,,2023,Topps Stadium Club Chrome,,23,Randal Kolo Muani,Paris Saint-Germain F.C.,Ligue 1,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-11_0008_Layer%2097.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-11_0002_Layer%20103.jpg,,2026-02-04T01:59:04.879Z
c_7ac0c53e,,2023,Topps Finest MLS,,29,Daniel Gazdag,Philadelphia Union,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0046_Layer%202.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0040_Layer%208.jpg,,2026-02-04T01:59:04.879Z
c_42e60d75,,2023,Topps Finest MLS,,210,Rafael Navarro,Colorado Rapids,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0047_Layer%201.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0041_Layer%207.jpg,,2026-02-04T01:59:04.879Z
c_d4f49fdd,,2023,Topps Finest MLS,,47,Diogo Goncalves,Real Salt Lake,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0042_Layer%206.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0037_Layer%2011.jpg,,2026-02-04T01:59:04.879Z
c_ff68548c,,2023,Topps Finest MLS,,145,Cody Baker,Seattle Sounders FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0044_Layer%204.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0038_Layer%2010.jpg,,2026-02-04T01:59:04.879Z
c_ebf79db8,,2023,Topps Finest MLS,,266,Alonso Martinez,New York City FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-10_0009_Layer%2084.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-10_0003_Layer%2090.jpg,,2026-02-04T01:59:04.879Z
c_617f806d,,2023,Topps Finest MLS,,126,Agustin Ojeda,New York City FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-10_0010_Layer%2083.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-10_0004_Layer%2089.jpg,,2026-02-04T01:59:04.879Z
c_b4227b57,,2023,Topps Finest MLS,,111,Alonso Martinez,New York City FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0021_Layer%2027.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-1_0017_Layer%2031.jpg,,2026-02-04T01:59:04.879Z
c_c413a8e5,,2023,Topps Finest MLS,,43,Alexey Miranchuk,Atlanta United FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-10_0007_Layer%2086.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-10_0001_Layer%2092.jpg,,2026-02-04T01:59:04.879Z
c_8c4d496c,,2023,Topps Finest MLS,,123,Eduard Lowen,St. Louis City SC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-10_0008_Layer%2085.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-10_0002_Layer%2091.jpg,,2026-02-04T01:59:04.879Z
c_e1640e68,,2023,Topps Finest MLS,,100,Riqui Puig,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-9_0007_Layer%2085.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-9_0001_Layer%2091.jpg,,2026-02-04T01:59:04.879Z
c_507cdec6,,2024,Topps Finest MLS,,202,Riqui Puig,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-9_0006_Layer%2086.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0003_Layer%20140.jpg,,2026-02-04T01:59:04.879Z
c_80780fc7,,2024,Topps Finest MLS,,181,Diego Fagundez,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-9_0009_Layer%2083.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-9_0003_Layer%2089.jpg,,2026-02-04T01:59:04.879Z
c_61c34562,,2024,Topps Finest MLS,,FD7,Kerwin Vargas,Charlotte FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0009_Layer%2097.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0003_Layer%20103.jpg,,2026-02-04T01:59:04.879Z
c_d54cdd45,,2024,Topps Finest MLS,,FD5,Zlatan Ibrahimovic,LA Galaxy,red,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20_0007_Layer%20173.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20_0001_Layer%20179.jpg,,2026-02-04T01:59:04.879Z
c_bc5836a6,,2024,Topps Finest MLS,,FD1,Lionel Messi,Inter Miami CF,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20_0009_Layer%20171.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20_0003_Layer%20177.jpg,,2026-02-04T01:59:04.879Z
c_cba8ab45,,2024,Topps Finest MLS,,FD3,Luis Suarez,Inter Miami CF,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20_0010_Layer%20170.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20_0004_Layer%20176.jpg,,2026-02-04T01:59:04.879Z
